Date,Region,Product,Quantity,UnitPrice,StoreLocation,CustomerType,Discount,Salesperson,PaymentMethod,Promotion,Returned,OrderID,CustomerName,ShippingCost,OrderDate,DeliveryDate,RegionManager,TotalPrice
2025-12-29,West,Phone,15,1426,Bangalore,Corporate,0.0015236438927181627,Sara,Card,Yes,No,11094,Customer_1093,46.171935579663334,2025-12-29,2026-01-01,Eric,21357.409257134757
2025-12-30,North,Printer,8,1289,Chennai,Retail,0.2753275927905482,Meera,Cash,Yes,No,11095,Customer_1094,49.51328739647432,2025-12-30,2026-01-02,Ryan,7472.821863143867
2025-12-31,West,Printer,4,307,Delhi,Retail,0.05923464512733951,Meera,Card,Yes,No,11096,Customer_1095,44.33254534125405,2025-12-31,2026-01-03,Ryan,1155.259855783627
2026-01-01,South,Phone,15,467,Delhi,Corporate,0.29523566514787114,Sara,Cash,No,Yes,11097,Customer_1096,49.900297451902915,2026-01-01,2026-01-04,Ryan,4936.874165639163
2026-01-02,East,Laptop,17,421,Bangalore,Corporate,0.22087618438813864,Sara,Card,Yes,Yes,11098,Customer_1097,16.010878465547265,2026-01-02,2026-01-05,Ryan,5576.189148334092
2026-01-03,South,Phone,13,1753,Chennai,Corporate,0.2322753443102013,Amit,Cash,No,No,11099,Customer_1098,42.901231333965534,2026-01-03,2026-01-06,Sophie,17495.677178514823
2026-01-04,West,Phone,18,1313,Mumbai,Retail,0.19686089411208196,Meera,Card,No,No,11100,Customer_1099,42.0362738958094,2026-01-04,2026-01-07,Ryan,18981.389628555055
2026-01-05,Central,Phone,2,892,Mumbai,Corporate,0.14149895483554809,Meera,Card,No,Yes,11101,Customer_1100,15.39231616493302,2026-01-05,2026-01-08,Eric,1531.5658645733822
2026-01-06,East,Desk,13,454,Bangalore,Corporate,0.17148830800834963,Sara,Card,Yes,No,11102,Customer_1101,9.429689705044584,2026-01-06,2026-01-09,Eric,4889.876006134721
2026-01-07,East,Printer,13,1678,Delhi,Corporate,0.013920865804537696,Amit,Cash,Yes,No,11103,Customer_1102,49.073923115491986,2026-01-07,2026-01-10,Eric,21510.330233339817
2026-01-08,North,Chair,15,452,Chennai,Corporate,0.1871878528296043,Sara,UPI,No,No,11104,Customer_1103,18.321104818427465,2026-01-08,2026-01-11,Eric,5510.866357815283
2026-01-09,North,Chair,10,456,Delhi,Corporate,0.187829430596114,Sara,Card,No,No,11105,Customer_1104,44.19013057105127,2026-01-09,2026-01-12,Sophie,3703.49779648172
2026-01-10,Central,Desk,3,582,Mumbai,Corporate,0.2673602392205428,John,Card,No,No,11106,Customer_1105,5.185721960357175,2026-01-10,2026-01-13,Cameron,1279.1890223209323
2026-01-11,East,Phone,19,641,Delhi,Retail,0.1516969072290658,Meera,Cash,No,Yes,11107,Customer_1106,5.946116324882099,2026-01-11,2026-01-14,Cameron,10331.483366857208
2026-01-12,Central,Desk,3,798,Mumbai,Retail,0.0231433122258183,Amit,Card,No,Yes,11108,Customer_1107,25.96420889133658,2026-01-12,2026-01-15,Ryan,2338.5949105313907
2026-01-13,North,Desk,14,1313,Chennai,Corporate,0.09185877614462436,John,Card,Yes,No,11109,Customer_1108,15.74216077707786,2026-01-13,2026-01-16,Ryan,16693.451976909517
2026-01-14,North,Laptop,8,1972,Chennai,Corporate,0.19668882363429524,Meera,Card,Yes,Yes,11110,Customer_1109,36.042857754618396,2026-01-14,2026-01-17,Eric,12673.037118345359
2026-01-15,East,Printer,4,589,Bangalore,Retail,0.07177765882543917,Sara,Card,Yes,No,11111,Customer_1110,30.450394650557946,2026-01-15,2026-01-18,Eric,2186.891835807265
2026-01-16,South,Chair,11,781,Bangalore,Retail,0.08415834655662027,Amit,UPI,No,No,11112,Customer_1111,8.486860885272115,2026-01-16,2026-01-19,Cameron,7867.995644732076
2026-01-17,West,Phone,11,1267,Delhi,Retail,0.24614070490825601,Meera,UPI,No,No,11113,Customer_1112,12.318273334207268,2026-01-17,2026-01-20,Cameron,10506.536995693636
2026-01-18,North,Chair,11,1935,Chennai,Corporate,0.1752959195288127,Sara,Card,Yes,No,11114,Customer_1113,22.462217152628643,2026-01-18,2026-01-21,Eric,17553.82635282922
2026-01-19,North,Chair,2,1887,Chennai,Corporate,0.15255822953207174,John,Card,Yes,No,11115,Customer_1114,13.352182877994492,2026-01-19,2026-01-22,Ryan,3198.2452417459613
2026-01-20,South,Printer,17,797,Bangalore,Corporate,0.0955355900417413,Amit,Card,No,No,11116,Customer_1115,40.65000562597679,2026-01-20,2026-01-23,Sophie,12254.588290524447
2026-01-21,South,Chair,9,218,Mumbai,Corporate,0.21927841077991,Meera,UPI,No,No,11117,Customer_1116,23.723160599897604,2026-01-21,2026-01-24,Sophie,1531.7757580498167
2026-01-22,Central,Chair,2,1324,Delhi,Retail,0.0863155303470088,John,UPI,No,No,11118,Customer_1117,9.204434007912468,2026-01-22,2026-01-25,Cameron,2419.4364756411205
2026-01-23,Central,Desk,15,806,Delhi,Retail,0.22111905529325257,Sara,Cash,Yes,No,11119,Customer_1118,26.795430602245617,2026-01-23,2026-01-26,Cameron,9416.670621504576
2026-01-24,West,Printer,16,1989,Bangalore,Retail,0.0210304440802326,Sara,Cash,No,Yes,11120,Customer_1119,9.087718147763638,2026-01-24,2026-01-27,Cameron,31154.72714759068
2026-01-25,West,Laptop,4,1580,Chennai,Retail,0.25936240247462505,Meera,Card,No,No,11121,Customer_1120,10.802178743891773,2026-01-25,2026-01-28,Sophie,4680.82961636037
2026-01-26,East,Phone,8,1765,Bangalore,Corporate,0.14986993901277984,Sara,Card,No,Yes,11122,Customer_1121,15.782442441269238,2026-01-26,2026-01-29,Sophie,12003.83646113955
2026-01-27,Central,Chair,9,1984,Bangalore,Corporate,0.13155240500969098,Amit,UPI,Yes,Yes,11123,Customer_1122,43.67874673613704,2026-01-27,2026-01-30,Eric,15507.000256146957
2026-01-28,North,Phone,5,232,Bangalore,Retail,0.18330702346257735,Meera,Card,No,No,11124,Customer_1123,46.60756395498374,2026-01-28,2026-01-31,Ryan,947.3638527834103
2026-01-29,Central,Laptop,16,1452,Bangalore,Retail,0.18725762186888112,John,Card,Yes,Yes,11125,Customer_1124,42.18159781994311,2026-01-29,2026-02-01,Cameron,18881.630928742154
2026-01-30,North,Phone,13,1747,Mumbai,Retail,0.03961055306699866,Meera,UPI,No,No,11126,Customer_1125,20.033474783803126,2026-01-30,2026-02-02,Eric,21811.404729295395
2026-01-31,South,Laptop,7,1853,Mumbai,Retail,0.22687007694486397,Meera,UPI,No,No,11127,Customer_1126,17.260089849897426,2026-01-31,2026-02-03,Sophie,10028.26823194817
2026-02-01,Central,Desk,17,1061,Chennai,Retail,0.08277848938501887,John,UPI,Yes,No,11128,Customer_1127,29.712006085560763,2026-02-01,2026-02-04,Eric,16543.924386962415
2026-02-02,South,Chair,3,354,Bangalore,Corporate,0.27148856405097416,Sara,UPI,No,No,11129,Customer_1128,37.48339222399005,2026-02-02,2026-02-05,Sophie,773.6791449778655
2026-02-03,West,Laptop,5,1646,Mumbai,Corporate,0.24535519902444974,John,Cash,Yes,Yes,11130,Customer_1129,49.70177546720787,2026-02-03,2026-02-06,Ryan,6210.726712028778
2026-02-04,West,Phone,19,1104,Chennai,Retail,0.10387981246042455,Amit,UPI,No,Yes,11131,Customer_1130,10.92068203455168,2026-02-04,2026-02-07,Sophie,18797.017053830135
2026-02-05,East,Chair,12,1469,Bangalore,Retail,0.24232178796021434,Sara,UPI,Yes,No,11132,Customer_1131,7.2181399560712,2026-02-05,2026-02-08,Eric,13356.351521837341
2026-02-06,Central,Desk,7,604,Delhi,Retail,0.10691714978997126,Meera,Card,No,Yes,11133,Customer_1132,36.246015004787196,2026-02-06,2026-02-09,Ryan,3775.9542906880015
2026-02-07,South,Chair,9,1043,Mumbai,Corporate,0.030284304490812184,Sara,Card,Yes,Yes,11134,Customer_1133,42.45016025767575,2026-02-07,2026-02-10,Sophie,9102.721233744745
2026-02-08,North,Laptop,6,1982,Chennai,Corporate,0.2885664716177124,Sara,Card,Yes,Yes,11135,Customer_1134,43.085695093989045,2026-02-08,2026-02-11,Cameron,8460.367519522166
2026-02-09,West,Desk,17,1764,Delhi,Corporate,0.195780604564632,Amit,Cash,No,No,11136,Customer_1135,35.530859708472235,2026-02-09,2026-02-12,Sophie,24116.931230315815
2026-02-10,West,Phone,16,1384,Bangalore,Retail,0.1368298579987775,Sara,UPI,Yes,Yes,11137,Customer_1136,47.93071118536342,2026-02-10,2026-02-13,Ryan,19114.039624475074
2026-02-11,North,Desk,3,946,Bangalore,Corporate,0.11933200545931189,Sara,UPI,No,Yes,11138,Customer_1137,27.99521435950641,2026-02-11,2026-02-14,Eric,2499.335768506473
2026-02-12,South,Desk,4,1925,Bangalore,Retail,0.0974116002774792,Sara,Cash,Yes,Yes,11139,Customer_1138,46.12166592512956,2026-02-12,2026-02-15,Ryan,6949.93067786341
2026-02-13,South,Printer,10,1340,Mumbai,Corporate,0.2944342786287388,Meera,UPI,No,No,11140,Customer_1139,48.551546164618536,2026-02-13,2026-02-16,Eric,9454.580666374899
2026-02-14,Central,Desk,5,470,Chennai,Corporate,0.04042417953927222,Sara,Card,No,Yes,11141,Customer_1140,43.12208556513985,2026-02-14,2026-02-17,Sophie,2255.0031780827103
2026-02-15,Central,Desk,10,969,Delhi,Corporate,0.0944415176761705,John,Cash,No,Yes,11142,Customer_1141,18.939135346637926,2026-02-15,2026-02-18,Sophie,8774.861693717909
2026-02-16,East,Chair,12,1915,Chennai,Retail,0.14564929208479904,Sara,UPI,No,No,11143,Customer_1142,13.829704302663288,2026-02-16,2026-02-19,Ryan,19632.979267891318
2026-02-17,West,Phone,10,1710,Mumbai,Retail,0.1433998635162934,Amit,Cash,Yes,Yes,11144,Customer_1143,29.66540292418183,2026-02-17,2026-02-20,Cameron,14647.862333871382
2026-02-18,Central,Chair,13,371,Chennai,Corporate,0.14140994532235304,Sara,Cash,No,No,11145,Customer_1144,25.38566376710848,2026-02-18,2026-02-21,Sophie,4140.979833710291
2026-02-19,South,Chair,11,473,Mumbai,Retail,0.052735144749114546,Sara,UPI,No,No,11146,Customer_1145,44.49912539867298,2026-02-19,2026-02-22,Cameron,4928.619041870357
2026-02-20,North,Laptop,16,458,Bangalore,Retail,0.04347975813285016,Meera,Card,No,No,11147,Customer_1146,9.501425198021916,2026-02-20,2026-02-23,Cameron,7009.380332402474
2026-02-21,South,Chair,8,1358,Delhi,Retail,0.07643027589858602,John,UPI,No,No,11148,Customer_1147,16.59830275901834,2026-02-21,2026-02-24,Ryan,10033.661482637763
2026-02-22,West,Printer,8,1906,Bangalore,Retail,0.2743578461406168,Sara,UPI,No,No,11149,Customer_1148,38.830952503341884,2026-02-22,2026-02-25,Sophie,11064.591562047874
2026-02-23,South,Printer,8,1945,Chennai,Retail,0.033915890350353035,John,Card,Yes,No,11150,Customer_1149,9.274399023979047,2026-02-23,2026-02-26,Cameron,15032.268746148507
2026-02-24,East,Laptop,13,1971,Bangalore,Retail,0.22722753101199744,Amit,UPI,No,Yes,11151,Customer_1150,19.43439863097651,2026-02-24,2026-02-27,Sophie,19800.748972879588
2026-02-25,West,Phone,2,621,Delhi,Retail,0.22726451794001137,Meera,UPI,Yes,No,11152,Customer_1151,22.421992732429242,2026-02-25,2026-02-28,Eric,959.7374687185059
2026-02-26,North,Phone,12,1644,Bangalore,Corporate,0.24293112116917867,John,UPI,Yes,Yes,11153,Customer_1152,33.016720845321046,2026-02-26,2026-03-01,Cameron,14935.454841574443
2026-02-27,East,Chair,10,1409,Delhi,Retail,0.26598464669680666,Meera,Cash,No,Yes,11154,Customer_1153,12.115969057371405,2026-02-27,2026-03-02,Ryan,10342.276328041995
2026-02-28,West,Chair,12,563,Delhi,Retail,0.07891085326167908,Sara,Cash,No,No,11155,Customer_1154,43.72720206573693,2026-02-28,2026-03-03,Ryan,6222.878275364096
2026-03-01,North,Chair,11,1830,Bangalore,Corporate,0.0673678407806689,Amit,Cash,Yes,Yes,11156,Customer_1155,25.13940059598234,2026-03-01,2026-03-04,Cameron,18773.885365085134
2026-03-02,East,Phone,15,577,Mumbai,Corporate,0.13965169995824392,Meera,UPI,Yes,Yes,11157,Customer_1156,46.26597703462504,2026-03-02,2026-03-05,Sophie,7446.3145368614
2026-03-03,East,Desk,16,1746,Chennai,Corporate,0.07952675062561083,Sara,Card,Yes,Yes,11158,Customer_1157,26.054146113526922,2026-03-03,2026-03-06,Eric,25714.340694522936
2026-03-04,West,Printer,17,779,Mumbai,Corporate,0.22029299669493224,John,Cash,No,No,11159,Customer_1158,17.376811652333004,2026-03-04,2026-03-07,Eric,10325.659844769012
2026-03-05,Central,Desk,2,1090,Mumbai,Retail,0.19078187302243008,Amit,Card,Yes,Yes,11160,Customer_1159,11.38229729094537,2026-03-05,2026-03-08,Ryan,1764.0955168111025
2026-03-06,East,Desk,18,921,Bangalore,Corporate,0.2624963064157954,Amit,UPI,Yes,Yes,11161,Customer_1160,5.168529262007817,2026-03-06,2026-03-09,Ryan,12226.336232238942
2026-03-07,East,Phone,12,1419,Chennai,Corporate,0.02482149104612147,John,Cash,No,No,11162,Customer_1161,28.9470868243176,2026-03-07,2026-03-10,Sophie,16605.33965046664
2026-03-08,North,Desk,19,1080,Chennai,Retail,0.2745250000074224,John,UPI,Yes,Yes,11163,Customer_1162,9.822051361711555,2026-03-08,2026-03-11,Ryan,14886.746999847692
2026-03-09,South,Laptop,18,1321,Mumbai,Retail,0.08800458800102685,Amit,Card,No,Yes,11164,Customer_1163,22.62774936340302,2026-03-09,2026-03-12,Sophie,21685.426906511584
2026-03-10,West,Chair,17,804,Bangalore,Retail,0.1472083037780952,Meera,Cash,Yes,Yes,11165,Customer_1164,31.5172292556689,2026-03-10,2026-03-13,Cameron,11655.956903960994
2026-03-11,West,Laptop,6,221,Chennai,Corporate,0.1315834307818931,Amit,Cash,No,No,11166,Customer_1165,17.40586536062151,2026-03-11,2026-03-14,Eric,1151.5203707832097
2026-03-12,Central,Printer,15,1673,Mumbai,Retail,0.22809349533132717,John,Cash,Yes,Yes,11167,Customer_1166,12.885093156475186,2026-03-12,2026-03-15,Cameron,19370.993734660344
2026-03-13,Central,Chair,3,1395,Chennai,Corporate,0.12609999282955275,Meera,Cash,No,Yes,11168,Customer_1167,39.86247301742037,2026-03-13,2026-03-16,Ryan,3657.271530008322
2026-03-14,West,Desk,6,582,Bangalore,Retail,0.2830659436948228,Sara,Card,No,No,11169,Customer_1168,47.60560275267292,2026-03-14,2026-03-17,Eric,2503.5337246176787
2026-03-15,Central,Printer,3,333,Bangalore,Retail,0.2707601647915726,Amit,Cash,Yes,No,11170,Customer_1169,9.519818803788471,2026-03-15,2026-03-18,Eric,728.510595373219
2026-03-16,North,Chair,1,1649,Bangalore,Corporate,0.2616483455908519,John,UPI,No,No,11171,Customer_1170,12.001564597325354,2026-03-16,2026-03-19,Cameron,1217.5418781206852
2026-03-17,West,Desk,13,1248,Chennai,Retail,0.021377499794468367,Sara,Cash,Yes,Yes,11172,Customer_1171,48.20056957637234,2026-03-17,2026-03-20,Sophie,15877.171443334546
2026-03-18,Central,Laptop,14,702,Delhi,Retail,0.25627741846618185,Amit,Card,No,No,11173,Customer_1172,6.700289981551082,2026-03-18,2026-03-21,Eric,7309.305531314365
2026-03-19,West,Chair,13,1408,Chennai,Retail,0.23449063363296313,Amit,Cash,No,No,11174,Customer_1173,48.99345514477125,2026-03-19,2026-03-22,Sophie,14011.883441982243
2026-03-20,South,Desk,4,1308,Delhi,Retail,0.0310538841018393,Meera,Card,No,No,11175,Customer_1174,5.209001738824495,2026-03-20,2026-03-23,Cameron,5069.526078379176
2026-03-21,East,Laptop,7,1790,Bangalore,Retail,0.03222429763086656,John,Card,No,Yes,11176,Customer_1175,44.31508950430991,2026-03-21,2026-03-24,Cameron,12126.229550685242
2026-03-22,West,Printer,10,1986,Mumbai,Corporate,0.03034914345526235,Sara,UPI,No,No,11177,Customer_1176,18.829633144448728,2026-03-22,2026-03-25,Sophie,19257.266010978492
2026-03-23,East,Printer,7,343,Delhi,Corporate,0.003399777961346262,Amit,Cash,No,No,11178,Customer_1177,47.23649861797834,2026-03-23,2026-03-26,Cameron,2392.837133114808
2026-03-24,Central,Printer,15,1902,Bangalore,Retail,0.16459029155837507,Meera,Cash,No,No,11179,Customer_1178,19.262537988601345,2026-03-24,2026-03-27,Eric,23834.23898183956
2026-03-25,East,Printer,15,1635,Bangalore,Corporate,0.292018287430813,Sara,Cash,Yes,No,11180,Customer_1179,34.44378446903252,2026-03-25,2026-03-28,Cameron,17363.25150075931
2026-03-26,West,Phone,4,423,Delhi,Corporate,0.13160541086993807,Sara,UPI,Yes,No,11181,Customer_1180,8.601465639467149,2026-03-26,2026-03-29,Cameron,1469.3236448080647
2026-03-27,South,Chair,6,419,Mumbai,Corporate,0.1622272505662069,Amit,UPI,No,Yes,11182,Customer_1181,15.904841515418255,2026-03-27,2026-03-30,Eric,2106.1606920765557
2026-03-28,Central,Chair,5,378,Bangalore,Retail,0.2903909390309867,Sara,Card,No,Yes,11183,Customer_1182,39.815570591566285,2026-03-28,2026-03-31,Sophie,1341.161125231435
2026-03-29,West,Phone,12,1854,Delhi,Retail,0.0765546686322692,Amit,Card,No,No,11184,Customer_1183,28.790863415546887,2026-03-29,2026-04-01,Cameron,20544.811732269274
2026-03-30,Central,Desk,1,632,Mumbai,Retail,0.2575410757794789,Meera,Card,Yes,No,11185,Customer_1184,46.758607780417016,2026-03-30,2026-04-02,Sophie,469.2340401073693
2026-03-31,North,Desk,8,464,Mumbai,Corporate,0.16391714016352082,Meera,UPI,No,No,11186,Customer_1185,24.293813375360944,2026-03-31,2026-04-03,Eric,3103.5395757130104
2026-04-01,East,Printer,1,1153,Bangalore,Corporate,0.1708429543989032,Sara,UPI,Yes,Yes,11187,Customer_1186,44.141556461626536,2026-04-01,2026-04-04,Sophie,956.0180735780647
2026-04-02,North,Laptop,5,628,Chennai,Retail,0.10295215716218506,Amit,UPI,No,Yes,11188,Customer_1187,25.20299468652069,2026-04-02,2026-04-05,Sophie,2816.7302265107387
2026-04-03,West,Desk,6,1885,Chennai,Retail,0.16847530829007243,John,Card,No,Yes,11189,Customer_1188,49.06617254158934,2026-04-03,2026-04-06,Ryan,9404.54426323928
2026-04-04,South,Laptop,3,615,Bangalore,Corporate,0.02194275284348518,Meera,UPI,No,Yes,11190,Customer_1189,48.19254716294945,2026-04-04,2026-04-07,Ryan,1804.5156210037696
2026-04-05,Central,Chair,15,1676,Mumbai,Corporate,0.22939307178423365,Amit,Card,No,No,11191,Customer_1190,19.811151750023615,2026-04-05,2026-04-08,Cameron,19373.058175344366
2026-04-06,East,Laptop,5,926,Bangalore,Retail,0.0854063284632815,Amit,Card,No,No,11192,Customer_1191,44.866565168756146,2026-04-06,2026-04-09,Ryan,4234.568699215007
2026-04-07,Central,Chair,14,396,Delhi,Corporate,0.2662824988481865,Amit,Cash,Yes,No,11193,Customer_1192,43.14251183970421,2026-04-07,2026-04-10,Ryan,4067.729826385654
2026-04-08,West,Phone,18,1777,Chennai,Corporate,0.11035520838223753,Sara,Cash,No,No,11194,Customer_1193,14.480617879740327,2026-04-08,2026-04-11,Ryan,28456.17830468575
2026-04-09,Central,Phone,16,1276,Delhi,Corporate,0.04284723314606478,John,Cash,Yes,Yes,11195,Customer_1194,33.093068035247136,2026-04-09,2026-04-12,Sophie,19541.230888089944
2026-04-10,East,Printer,6,679,Bangalore,Corporate,0.20876447231054548,Sara,Card,Yes,No,11196,Customer_1195,8.270704201541669,2026-04-10,2026-04-13,Sophie,3223.4935398068374
2026-04-11,West,Desk,14,1666,Bangalore,Corporate,0.04937344341405085,Meera,Cash,No,Yes,11197,Customer_1196,42.65198242625577,2026-04-11,2026-04-14,Ryan,22172.41380581068
2026-04-12,Central,Printer,8,1553,Mumbai,Corporate,0.22610415466289713,Sara,Cash,No,Yes,11198,Customer_1197,12.854564757657343,2026-04-12,2026-04-15,Eric,9614.881982468167
2026-04-13,South,Chair,7,1474,Mumbai,Corporate,0.290433670921835,Amit,Cash,No,No,11199,Customer_1198,8.186661562359403,2026-04-13,2026-04-16,Ryan,7321.305383428507
2026-04-14,West,Printer,8,1089,Mumbai,Retail,0.2338658606385785,Sara,UPI,Yes,Yes,11200,Customer_1199,23.009859299246504,2026-04-14,2026-04-17,Eric,6674.5606221167045
2026-04-15,West,Laptop,13,1124,Delhi,Retail,0.0067347745293974024,Amit,Card,Yes,Yes,11201,Customer_1200,30.961496236983955,2026-04-15,2026-04-18,Sophie,14513.591474576446
2026-04-16,South,Chair,6,322,Mumbai,Corporate,0.1799657364158324,John,Cash,Yes,No,11202,Customer_1201,43.471263135189695,2026-04-16,2026-04-19,Eric,1584.3061972446117
2026-04-17,North,Phone,18,1610,Bangalore,Corporate,0.2086232012909173,Sara,UPI,No,Yes,11203,Customer_1202,48.84091364847814,2026-04-17,2026-04-20,Sophie,22934.099626589217
2026-04-18,East,Desk,2,1562,Mumbai,Corporate,0.24763749773888555,Sara,UPI,Yes,Yes,11204,Customer_1203,24.777163065643865,2026-04-18,2026-04-21,Eric,2350.3804570637217
2026-04-19,North,Chair,8,977,Chennai,Retail,0.016800692681700046,Sara,UPI,Yes,No,11205,Customer_1204,7.72011153433716,2026-04-19,2026-04-22,Sophie,7684.685785999833
2026-04-20,Central,Chair,11,547,Mumbai,Retail,0.1440323483856859,Amit,Cash,Yes,Yes,11206,Customer_1205,38.71020105616418,2026-04-20,2026-04-23,Sophie,5150.357359763328
2026-04-21,South,Laptop,1,228,Delhi,Corporate,0.1606112617915183,Amit,UPI,No,Yes,11207,Customer_1206,30.432796530077184,2026-04-21,2026-04-24,Ryan,191.38063231153382
2026-04-22,North,Desk,6,1174,Chennai,Retail,0.05073745879325341,Sara,Card,Yes,No,11208,Customer_1207,25.155110518000843,2026-04-22,2026-04-25,Cameron,6686.605340260323
2026-04-23,West,Phone,16,234,Chennai,Corporate,0.09673494291319489,Sara,UPI,Yes,Yes,11209,Customer_1208,18.917099545648533,2026-04-23,2026-04-26,Cameron,3381.8243737329985
2026-04-24,Central,Chair,12,1741,Chennai,Corporate,0.13206651787684956,John,UPI,No,No,11210,Customer_1209,27.607933752959106,2026-04-24,2026-04-27,Sophie,18132.86630851686
2026-04-25,Central,Chair,11,1619,Delhi,Corporate,0.24996290638734042,John,UPI,No,Yes,11211,Customer_1210,20.240582200566394,2026-04-25,2026-04-28,Ryan,13357.410600147854
2026-04-26,North,Laptop,10,822,Bangalore,Corporate,0.27882226982106206,Meera,UPI,No,Yes,11212,Customer_1211,39.065534048631214,2026-04-26,2026-04-29,Cameron,5928.08094207087
2026-04-27,North,Printer,3,1517,Mumbai,Corporate,0.18852684867530187,John,Card,Yes,No,11213,Customer_1212,29.47521634216885,2026-04-27,2026-04-30,Cameron,3693.0143116787012
2026-04-28,South,Phone,13,788,Chennai,Corporate,0.11848355580643863,John,Cash,Yes,No,11214,Customer_1213,44.458149836935036,2026-04-28,2026-05-01,Ryan,9030.254454318843
2026-04-29,East,Desk,3,1572,Chennai,Corporate,0.07620930533969579,John,Card,Yes,Yes,11215,Customer_1214,29.45947615922489,2026-04-29,2026-05-02,Ryan,4356.596916017995
2026-04-30,North,Chair,15,1370,Chennai,Retail,0.2946405553308451,Amit,Card,No,No,11216,Customer_1215,15.721808600296852,2026-04-30,2026-05-03,Cameron,14495.136587951134
2026-05-01,North,Chair,16,1290,Bangalore,Corporate,0.2949059994229075,John,Cash,Yes,Yes,11217,Customer_1216,43.2991347004465,2026-05-01,2026-05-04,Cameron,14553.14017191119
2026-05-02,West,Phone,13,1103,Bangalore,Retail,0.2774930844705104,John,UPI,No,No,11218,Customer_1217,30.074857021851976,2026-05-02,2026-05-05,Eric,10360.026661777352
2026-05-03,Central,Printer,17,719,Delhi,Corporate,0.23570074496334575,Sara,Cash,No,Yes,11219,Customer_1218,14.307846716460256,2026-05-03,2026-05-06,Eric,9342.029794313026
2026-05-04,East,Chair,3,321,Bangalore,Corporate,0.09773386312368547,Amit,Cash,Yes,Yes,11220,Customer_1219,33.05785144802999,2026-05-04,2026-05-07,Sophie,868.8822898118909
2026-05-05,West,Phone,11,539,Mumbai,Retail,0.24510014504928918,Meera,Card,Yes,Yes,11221,Customer_1220,21.09725442240924,2026-05-05,2026-05-08,Cameron,4475.801240002765
2026-05-06,South,Laptop,19,374,Delhi,Retail,0.12263790518135176,Meera,Cash,Yes,Yes,11222,Customer_1221,42.99825255314296,2026-05-06,2026-05-09,Ryan,6234.535045781315
2026-05-07,South,Printer,11,1914,Delhi,Corporate,0.09803192944651355,John,UPI,No,Yes,11223,Customer_1222,25.398488239094426,2026-05-07,2026-05-10,Ryan,18990.035757433103
2026-05-08,North,Desk,16,796,Mumbai,Retail,0.22345960753988386,Meera,Card,No,No,11224,Customer_1223,37.689861114833754,2026-05-08,2026-05-11,Cameron,9890.01843837204
2026-05-09,North,Chair,3,650,Mumbai,Corporate,0.023896178286126866,Meera,UPI,Yes,No,11225,Customer_1224,9.299129343630671,2026-05-09,2026-05-12,Sophie,1903.4024523420526
2026-05-10,South,Phone,6,756,Mumbai,Corporate,0.014568816988698507,Meera,Card,No,Yes,11226,Customer_1225,22.82109558360558,2026-05-10,2026-05-13,Ryan,4469.9158461392635
2026-05-11,North,Laptop,14,1359,Delhi,Retail,0.13438610915435567,John,UPI,Yes,Yes,11227,Customer_1226,49.24586464125794,2026-05-11,2026-05-14,Cameron,16469.16988722923
2026-05-12,East,Desk,18,1239,Delhi,Retail,0.13369164024664856,Meera,Cash,Yes,No,11228,Customer_1227,41.380713026471675,2026-05-12,2026-05-15,Cameron,19320.409039219245
2026-05-13,North,Phone,17,1556,Delhi,Retail,0.26869324591915045,John,Cash,Yes,No,11229,Customer_1228,12.19733610651179,2026-05-13,2026-05-16,Sophie,19344.526258946633
2026-05-14,Central,Phone,4,1418,Mumbai,Retail,0.03784592888634503,Sara,Cash,No,No,11230,Customer_1229,17.499382226476477,2026-05-14,2026-05-17,Cameron,5457.33789135665
2026-05-15,North,Desk,15,1719,Mumbai,Corporate,0.03698517823572384,Sara,UPI,No,No,11231,Customer_1230,19.841711398536248,2026-05-15,2026-05-18,Ryan,24831.33717919186
2026-05-16,West,Laptop,11,208,Chennai,Retail,0.04423578014247035,Meera,Card,Yes,No,11232,Customer_1231,34.266450222295056,2026-05-16,2026-05-19,Eric,2186.788535034028
2026-05-17,East,Laptop,3,533,Bangalore,Retail,0.00892087838838078,Sara,Card,Yes,Yes,11233,Customer_1232,39.0647641770345,2026-05-17,2026-05-20,Sophie,1584.735515456979
2026-05-18,West,Printer,3,1556,Chennai,Retail,0.021519521344472513,John,Card,No,Yes,11234,Customer_1233,38.72869739635594,2026-05-18,2026-05-21,Cameron,4567.546874364002
2026-05-19,West,Chair,16,1216,Mumbai,Retail,0.1979609600487117,Sara,Cash,Yes,No,11235,Customer_1234,27.944332533788128,2026-05-19,2026-05-22,Sophie,15604.471561292266
2026-05-20,Central,Desk,5,526,Delhi,Retail,0.12947529873525276,Meera,UPI,No,No,11236,Customer_1235,41.48692420271681,2026-05-20,2026-05-23,Cameron,2289.4799643262854
2026-05-21,East,Desk,10,214,Mumbai,Corporate,0.22908092012640408,John,Card,Yes,No,11237,Customer_1236,24.668513724086377,2026-05-21,2026-05-24,Eric,1649.7668309294952
2026-05-22,East,Desk,19,1038,Bangalore,Corporate,0.29777931557449805,Amit,UPI,No,No,11238,Customer_1237,10.574625438300286,2026-05-22,2026-05-25,Sophie,13849.196338239748
2026-05-23,East,Laptop,4,1837,Chennai,Retail,0.19771040432970038,John,Card,Yes,No,11239,Customer_1238,30.399882874421596,2026-05-23,2026-05-26,Cameron,5895.223948985361
